Occurrence ID,Scientific name,Common name,Date,Date day,Date month,Date year,OSGR,Latitude,Longitude,Coordinate uncertainty (m),Individual count,Life stage,Country,OSG 10m,OSG 100m,OSG 1km,OSG 10km,OSG 100km
4370,Cetorhinus maximus,Basking Shark,2009-08-20,20,8,2009,NM4190673313,56.77963,-6.2267,70.1,1.0,Juvenile,Scotland,NM41907331,NM419733,NM4173,NM47,NM
8009,Phocoena phocoena,Common Porpoise,2014-08-03,3,8,2014,NG2563524218,57.2262,-6.547533,70.1,1.0,Adult,Scotland,NG25632421,NG256242,NG2524,NG22,NG
2490,Phocoena phocoena,Common Porpoise,2007-08-11,11,8,2007,NG6509263014,57.59582,-5.9328,70.1,1.0,Adult,Scotland,NG65096301,NG650630,NG6563,NG66,NG
315,Phocoena phocoena,Common Porpoise,2003-08-12,12,8,2003,NM4193634313,56.43022,-6.1873,70.1,2.0,Adult,Scotland,NM41933431,NM419343,NM4134,NM43,NM
3304,Lagenorhynchus albirostris,White-beaked Dolphin,2008-08-02,2,8,2008,NB5807267523,58.52837,-6.1575,70.1,2.0,Adult,Scotland,NB58076752,NB580675,NB5867,NB56,NB
5941,Phocoena phocoena,Common Porpoise,2011-08-22,22,8,2011,NF9884021595,57.1859,-6.9865,70.1,2.0,Adult,Scotland,NF98842159,NF988215,NF9821,NF92,NF
5037,Phocoena phocoena,Common Porpoise,2010-08-14,14,8,2010,NF9329918661,57.15598,-7.074201,70.1,2.0,Adult,Scotland,NF93291866,NF932186,NF9318,NF91,NF
2459,Phocoena phocoena,Common Porpoise,2007-08-11,11,8,2007,NG7240490175,57.84298,-5.836466,70.1,2.0,Adult|Calf,Scotland,NG72409017,NG724901,NG7290,NG79,NG
10250,Phocoena phocoena,Common Porpoise,2016-08-25,25,8,2016,NM1980696169,56.97153,-6.612401,70.1,3.0,Adult,Scotland,NM19809616,NM198961,NM1996,NM19,NM
12169,Phocoena phocoena,Common Porpoise,2018-08-20,20,8,2018,NM0437582853,56.84273148,-6.849799633,500.0,1.0,Adult,Scotland,NM04378285,NM043828,NM0482,NM08,NM
4397,Phoca vitulina,Harbour Seal,2009-08-24,24,8,2009,NG7924325894,57.27021,-5.663116,70.1,1.0,Adult,Scotland,NG79242589,NG792258,NG7925,NG72,NG
7021,Phoca vitulina,Harbour Seal,2013-08-24,24,8,2013,NM9048246622,56.564663,-5.41155,70.1,1.0,Adult,Scotland,NM90484662,NM904466,NM9046,NM94,NM
9712,Halichoerus grypus,Grey Seal,2016-08-21,21,8,2016,NA7503616165,58.0153,-7.505266,70.1,2.0,Adult,Scotland,NA75031616,NA750161,NA7516,NA71,NA
2435,Phocoena phocoena,Common Porpoise,2007-08-10,10,8,2007,NC0068722414,58.14555,-5.38815,70.1,1.0,Adult,Scotland,NC00682241,NC006224,NC0022,NC02,NC
1696,Halichoerus grypus,Grey Seal,2006-08-15,15,8,2006,NM3147815601,56.25676,-6.337283,70.1,1.0,Adult,Scotland,NM31471560,NM314156,NM3115,NM31,NM
13377,Halichoerus grypus,Grey Seal,2020-08-11,11,8,2020,NL3397622877,56.2567936,-7.913463593,300.0,1.0,Adult,Scotland,NL33972287,NL339228,NL3322,NL32,NL
245,Balaenoptera acutorostrata,Minke Whale,2003-08-08,8,8,2003,NM7312004709,56.18082,-5.657266,70.1,1.0,Juvenile,Scotland,NM73120470,NM731047,NM7304,NM70,NM
6423,Phocoena phocoena,Common Porpoise,2012-08-24,24,8,2012,NG6521127220,57.27511,-5.896517,70.1,1.0,Adult,Scotland,NG65212722,NG652272,NG6527,NG62,NG
5183,Halichoerus grypus,Grey Seal,2010-08-30,30,8,2010,NM1130997489,56.97812,-6.753183,70.1,1.0,Adult,Scotland,NM11309748,NM113974,NM1197,NM19,NM
275,Halichoerus grypus,Grey Seal,2003-08-10,10,8,2003,NR1777772005,55.85836,-6.511817,70.1,1.0,Adult,Scotland,NR17777200,NR177720,NR1772,NR17,NR
9045,Phocoena phocoena,Common Porpoise,2015-08-20,20,8,2015,NG8003110159,57.12953186,-5.636166573,70.1,1.0,Adult,Scotland,NG80031015,NG800101,NG8010,NG81,NG
8018,Phocoena phocoena,Common Porpoise,2014-08-03,3,8,2014,NG2700817672,57.1684,-6.517683,70.1,2.0,Adult,Scotland,NG27001767,NG270176,NG2717,NG21,NG
712,Balaenoptera acutorostrata,Minke Whale,2004-08-14,14,8,2004,NG3951008976,57.09777,-6.302483,70.1,1.0,Adult,Scotland,NG39510897,NG395089,NG3908,NG30,NG
302,Grampus griseus,Risso's Dolphin,2003-08-12,12,8,2003,NR0656899773,56.10032,-6.72055,70.1,3.0,Adult,Scotland,NR06569977,NR065997,NR0699,NR09,NR
8040,Cetorhinus maximus,Basking Shark,2014-08-06,6,8,2014,NM2849903241,56.144348,-6.372583,70.1,5.0,Adult,Scotland,NM28490324,NM284032,NM2803,NM20,NM
2541,Phoca vitulina,Harbour Seal,2007-08-16,16,8,2007,NR6464675949,55.91887,-5.768233,70.1,2.0,Adult,Scotland,NR64647594,NR646759,NR6475,NR67,NR
11171,Delphinus delphis,Common Dolphin,2017-08-18,18,8,2017,NG2679680900,57.73443,-6.591734,70.1,12.0,Adult,Scotland,NG26798090,NG267809,NG2680,NG28,NG
12935,Phocoena phocoena,Common Porpoise,2019-08-22,22,8,2019,NM6568143457,56.52457047,-5.811383247,20.0,1.0,Adult,Scotland,NM65684345,NM656434,NM6543,NM64,NM
8044,Halichoerus grypus,Grey Seal,2014-08-06,6,8,2014,NR3101893576,56.059181,-6.322433,70.1,1.0,Adult,Scotland,NR31019357,NR310935,NR3193,NR39,NR
6931,Phoca vitulina,Harbour Seal,2013-08-09,9,8,2013,NG7181231973,57.321053,-5.791678,70.1,3.0,Adult,Scotland,NG71813197,NG718319,NG7131,NG73,NG
5126,Cetorhinus maximus,Basking Shark,2010-08-27,27,8,2010,NL9629535142,56.4105,-6.925683,70.1,1.0,Adult,Scotland,NL96293514,NL962351,NL9635,NL93,NL
13436,Cetorhinus maximus,Basking Shark,2020-08-12,12,8,2020,NM0489424058,56.31671524,-6.774366379,60.0,1.0,Adult,Scotland,NM04892405,NM048240,NM0424,NM02,NM
9393,Tursiops truncatus,Bottle-nosed Dolphin,2016-08-20,20,8,2016,NF7566509697,57.0637,-7.352833,70.1,11.0,Calf,Scotland,NF75660969,NF756096,NF7509,NF70,NF
5018,Phoca vitulina,Harbour Seal,2010-08-13,13,8,2010,NM1392650661,56.56047,-6.65795,70.1,1.0,Adult,Scotland,NM13925066,NM139506,NM1350,NM15,NM
12104,Cetorhinus maximus,Basking Shark,2018-08-08,8,8,2018,NG4569302845,57.04629898,-6.194499492,300.0,1.0,Adult,Scotland,NG45690284,NG456028,NG4502,NG40,NG
8927,Halichoerus grypus,Grey Seal,2015-08-08,8,8,2015,NG3435956757,57.52275467,-6.438616753,70.1,1.0,Adult,Scotland,NG34355675,NG343567,NG3456,NG35,NG
9026,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM3842158379,56.64389801,-6.268366337,70.1,1.0,Adult,Scotland,NM38425837,NM384583,NM3858,NM35,NM
4430,Phocoena phocoena,Common Porpoise,2009-08-27,27,8,2009,NM3012268600,56.73074,-6.414001,70.1,4.0,Adult,Scotland,NM30126860,NM301686,NM3068,NM36,NM
10108,Phocoena phocoena,Common Porpoise,2016-08-06,6,8,2016,NM4959859780,56.66256,-6.087934,70.1,1.0,Adult,Scotland,NM49595978,NM495597,NM4959,NM45,NM
9010,Halichoerus grypus,Grey Seal,2015-08-14,14,8,2015,NM2837043441,56.50437164,-6.416116238,70.1,1.0,Adult,Scotland,NM28374344,NM283434,NM2843,NM24,NM
946,Phocoena phocoena,Common Porpoise,2005-08-07,7,8,2005,NM7605733178,56.43747,-5.63425,70.1,7.0,Adult,Scotland,NM76053317,NM760331,NM7633,NM73,NM
5124,Cetorhinus maximus,Basking Shark,2010-08-27,27,8,2010,NL9495835191,56.41008,-6.947317,70.1,1.0,Adult,Scotland,NL94953519,NL949351,NL9435,NL93,NL
1724,Phocoena phocoena,Common Porpoise,2006-08-16,16,8,2006,NM2866828306,56.36897,-6.395583,70.1,3.0,Adult,Scotland,NM28662830,NM286283,NM2828,NM22,NM
2456,Phocoena phocoena,Common Porpoise,2007-08-11,11,8,2007,NG7594093648,57.8759,-5.7803,70.1,1.0,Adult,Scotland,NG75949364,NG759936,NG7593,NG79,NG
1023,Cetorhinus maximus,Basking Shark,2005-08-11,11,8,2005,NM0902550323,56.55444,-6.737033,70.1,2.0,Adult,Scotland,NM09025032,NM090503,NM0950,NM05,NM
9414,Delphinus delphis,Common Dolphin,2016-08-23,23,8,2016,NF9670960822,57.5355,-7.0699,70.1,3.0,Adult,Scotland,NF96706082,NF967608,NF9660,NF96,NF
14041,Phocoena phocoena,Common Porpoise,2021-08-04,4,8,2021,NM7539436225,56.46447,-5.6476,70.0,1.0,Adult,Scotland,NM75393622,NM753362,NM7536,NM73,NM
6380,Phoca vitulina,Harbour Seal,2012-08-21,21,8,2012,NG7094029916,57.30218,-5.804216,70.1,1.0,Adult,Scotland,NG70942991,NG709299,NG7029,NG72,NG
8060,Phoca vitulina,Harbour Seal,2014-08-08,8,8,2014,NM8691548413,56.579121,-5.470967,70.1,1.0,Adult,Scotland,NM86914841,NM869484,NM8648,NM84,NM
13375,Halichoerus grypus,Grey Seal,2020-08-11,11,8,2020,NL3413523243,56.26018295,-7.911426163,600.0,1.0,Adult,Scotland,NL34132324,NL341232,NL3423,NL32,NL
9410,Delphinus delphis,Common Dolphin,2016-08-24,24,8,2016,NF8475700588,56.98852,-7.192133,70.1,4.0,Adult,Scotland,NF84750058,NF847005,NF8400,NF80,NF
13485,Halichoerus grypus,Grey Seal,2020-08-17,17,8,2020,NG2645824063,57.22530251,-6.533772897,100.0,1.0,Adult,Scotland,NG26452406,NG264240,NG2624,NG22,NG
4419,Phocoena phocoena,Common Porpoise,2009-08-26,26,8,2009,NM5148788197,56.91821,-6.084834,70.1,1.0,Adult,Scotland,NM51488819,NM514881,NM5188,NM58,NM
2654,Phocoena phocoena,Common Porpoise,2007-08-31,31,8,2007,NM6327198640,57.01797,-5.901517,70.1,1.0,Adult,Scotland,NM63279864,NM632986,NM6398,NM69,NM
6441,Phoca vitulina,Harbour Seal,2012-08-24,24,8,2012,NG7674626365,57.27322,-5.704866,70.1,1.0,Adult,Scotland,NG76742636,NG767263,NG7626,NG72,NG
1812,Phocoena phocoena,Common Porpoise,2006-08-31,31,8,2006,NM5910806873,56.19334,-5.884433,70.1,8.0,Adult,Scotland,NM59100687,NM591068,NM5906,NM50,NM
8928,Phocoena phocoena,Common Porpoise,2015-08-08,8,8,2015,NG3445656875,57.52386856,-6.437133789,70.1,1.0,Adult,Scotland,NG34455687,NG344568,NG3456,NG35,NG
1706,Cetorhinus maximus,Basking Shark,2006-08-15,15,8,2006,NM2304718049,56.27385,-6.475517,70.1,1.0,Adult,Scotland,NM23041804,NM230180,NM2318,NM21,NM
10301,Phocoena phocoena,Common Porpoise,2016-08-19,19,8,2016,NM0946049986,56.55169,-6.7296,70.1,2.0,Adult,Scotland,NM09464998,NM094499,NM0949,NM04,NM
5955,Cetorhinus maximus,Basking Shark,2011-08-26,26,8,2011,NM0783545263,56.5084,-6.750634,70.1,1.0,Adult,Scotland,NM07834526,NM078452,NM0745,NM04,NM
644,Phocoena phocoena,Common Porpoise,2004-08-07,7,8,2004,NM6474943442,56.52397,-5.826483,70.1,1.0,Adult,Scotland,NM64744344,NM647434,NM6443,NM64,NM
5920,Cetorhinus maximus,Basking Shark,2011-08-15,15,8,2011,NM3011264218,56.69148,-6.409566,70.1,1.0,Adult,Scotland,NM30116421,NM301642,NM3064,NM36,NM
13373,Halichoerus grypus,Grey Seal,2020-08-11,11,8,2020,NL3467324042,56.26773605,-7.903891801,1200.0,1.0,Adult,Scotland,NL34672404,NL346240,NL3424,NL32,NL
649,Phocoena phocoena,Common Porpoise,2004-08-07,7,8,2004,NM6975541040,56.50492,-5.743167,70.1,1.0,Adult,Scotland,NM69754104,NM697410,NM6941,NM64,NM
3361,Phocoena phocoena,Common Porpoise,2008-08-08,8,8,2008,NG7940818650,57.20535,-5.65395,70.1,1.0,Adult,Scotland,NG79401865,NG794186,NG7918,NG71,NG
14134,Phocoena phocoena,Common Porpoise,2021-08-25,25,8,2021,NM4771959332,56.65754,-6.118083,300.0,1.0,Adult,Scotland,NM47715933,NM477593,NM4759,NM45,NM
9023,Phocoena phocoena,Common Porpoise,2015-08-14,14,8,2015,NM3271457567,56.63339996,-6.360299587,70.1,1.0,Adult,Scotland,NM32715756,NM327575,NM3257,NM35,NM
2514,Phocoena phocoena,Common Porpoise,2007-08-14,14,8,2007,NM7166640434,56.50042,-5.711649,70.1,3.0,Adult,Scotland,NM71664043,NM716404,NM7140,NM74,NM
9683,Halichoerus grypus,Grey Seal,2016-08-18,18,8,2016,NM2811854585,56.60405,-6.431867,70.1,1.0,Adult,Scotland,NM28115458,NM281545,NM2854,NM25,NM
12901,Delphinus delphis,Common Dolphin,2019-08-15,15,8,2019,NG5949153492,57.5075531,-6.016849994,300.0,1.0,Adult,Scotland,NG59495349,NG594534,NG5953,NG55,NG
4421,Phocoena phocoena,Common Porpoise,2009-08-26,26,8,2009,NM5318883914,56.88074,-6.052801,70.1,2.0,Adult,Scotland,NM53188391,NM531839,NM5383,NM58,NM
3334,Halichoerus grypus,Grey Seal,2008-08-05,5,8,2008,NH0490298603,57.93392,-5.296933,70.1,1.0,Adult,Scotland,NH04909860,NH049986,NH0498,NH09,NH
13578,Delphinus delphis,Common Dolphin,2020-08-31,31,8,2020,NG7313976331,57.71928787,-5.810999393,10.0,1.0,Adult,Scotland,NG73137633,NG731763,NG7376,NG77,NG
1738,Phocoena phocoena,Common Porpoise,2006-08-17,17,8,2006,NM3309536684,56.44655,-6.33265,70.1,2.0,Adult,Scotland,NM33093668,NM330366,NM3336,NM33,NM
5964,Phoca vitulina,Harbour Seal,2011-08-26,26,8,2011,NM1782696619,56.97435,-6.64535,70.1,1.0,Adult,Scotland,NM17829661,NM178966,NM1796,NM19,NM
11152,Halichoerus grypus,Grey Seal,2017-08-16,16,8,2017,NG7977922871,57.24337,-5.651567,70.1,1.0,Adult,Scotland,NG79772287,NG797228,NG7922,NG72,NG
3530,Phocoena phocoena,Common Porpoise,2008-08-31,31,8,2008,NM3720081251,56.84811,-6.311662,70.1,2.0,Adult,Scotland,NM37208125,NM372812,NM3781,NM38,NM
1759,Phocoena phocoena,Common Porpoise,2006-08-21,21,8,2006,NM4807178510,56.82957,-6.1312,70.1,1.0,Adult,Scotland,NM48077851,NM480785,NM4878,NM47,NM
4357,Cetorhinus maximus,Basking Shark,2009-08-19,19,8,2009,NM2993617165,56.2699,-6.3637,70.1,1.0,Juvenile,Scotland,NM29931716,NM299171,NM2917,NM21,NM
4292,Cetorhinus maximus,Basking Shark,2009-08-12,12,8,2009,NG2570294079,57.85175,-6.62515,70.1,1.0,Adult,Scotland,NG25709407,NG257940,NG2594,NG29,NG
11170,Halichoerus grypus,Grey Seal,2017-08-18,18,8,2017,NG2826190112,57.8178,-6.577666,70.1,1.0,Adult,Scotland,NG28269011,NG282901,NG2890,NG29,NG
6926,Phoca vitulina,Harbour Seal,2013-08-09,9,8,2013,NG6799338984,57.381958,-5.861555,70.1,1.0,Adult,Scotland,NG67993898,NG679389,NG6738,NG63,NG
1116,Phocoena phocoena,Common Porpoise,2005-08-31,31,8,2005,NG2570230693,57.28422,-6.553584,70.1,1.0,Adult,Scotland,NG25703069,NG257306,NG2530,NG23,NG
2409,Phocoena phocoena,Common Porpoise,2007-08-09,9,8,2007,NB9174827617,58.18807,-5.54435,70.1,1.0,Adult,Scotland,NB91742761,NB917276,NB9127,NB92,NB
5083,Cetorhinus maximus,Basking Shark,2010-08-19,19,8,2010,NM3515556069,56.62137,-6.3191,70.1,1.0,Adult,Scotland,NM35155606,NM351560,NM3556,NM35,NM
6281,Balaenoptera acutorostrata,Minke Whale,2012-08-09,9,8,2012,NL3223925233,56.2765,-7.944633,70.1,1.0,Adult,Scotland,NL32232523,NL322252,NL3225,NL32,NL
6408,Phocoena phocoena,Common Porpoise,2012-08-22,22,8,2012,NB7702422404,58.13416,-5.789233,70.1,2.0,Adult,Scotland,NB77022240,NB770224,NB7722,NB72,NB
12878,Phocoena phocoena,Common Porpoise,2019-08-10,10,8,2019,NM3643166444,56.71503067,-6.308967113,120.0,1.0,Adult,Scotland,NM36436644,NM364664,NM3666,NM36,NM
14089,Balaenoptera acutorostrata,Minke Whale,2021-08-22,22,8,2021,NF4809795706,57.81203,-7.9285,400.0,1.0,Adult,Scotland,NF48099570,NF480957,NF4895,NF49,NF
6223,Phocoena phocoena,Common Porpoise,2012-08-03,3,8,2012,NM4642760135,56.66403,-6.139884,70.1,1.0,Adult,Scotland,NM46426013,NM464601,NM4660,NM46,NM
3395,Halichoerus grypus,Grey Seal,2008-08-14,14,8,2008,NC1380940242,58.31115,-5.179883,70.1,4.0,Adult,Scotland,NC13804024,NC138402,NC1340,NC14,NC
13454,Cetorhinus maximus,Basking Shark,2020-08-14,14,8,2020,NM0082863730,56.66930389,-6.885400295,180.0,1.0,Adult,Scotland,NM00826373,NM008637,NM0063,NM06,NM
5032,Balaenoptera acutorostrata,Minke Whale,2010-08-14,14,8,2010,NF8784408066,57.05752,-7.1508,70.1,2.0,Adult|Juvenile,Scotland,NF87840806,NF878080,NF8708,NF80,NF
14051,Delphinus delphis,Common Dolphin,2021-08-15,15,8,2021,NG1891108367,57.0802,-6.640683,600.0,1.0,Adult,Scotland,NG18910836,NG189083,NG1808,NG10,NG
5107,Phocoena phocoena,Common Porpoise,2010-08-26,26,8,2010,NR2569479356,55.92878,-6.393167,70.1,1.0,Adult,Scotland,NR25697935,NR256793,NR2579,NR27,NR
3482,Halichoerus grypus,Grey Seal,2008-08-20,20,8,2008,NM6994921771,56.33227,-5.723083,70.1,1.0,Adult,Scotland,NM69942177,NM699217,NM6921,NM62,NM
13372,Balaenoptera acutorostrata,Minke Whale,2020-08-11,11,8,2020,NL3487024468,56.27169418,-7.901316166,200.0,1.0,Adult,Scotland,NL34872446,NL348244,NL3424,NL32,NL
13504,Phocoena phocoena,Common Porpoise,2020-08-18,18,8,2020,NM3426084643,56.87681351,-6.363270188,170.0,1.0,Adult,Scotland,NM34268464,NM342846,NM3484,NM38,NM
5122,Cetorhinus maximus,Basking Shark,2010-08-27,27,8,2010,NL9112035111,56.40687,-7.009184,70.1,1.0,Adult,Scotland,NL91123511,NL911351,NL9135,NL93,NL
270,Phocoena phocoena,Common Porpoise,2003-08-10,10,8,2003,NR1687367140,55.81425,-6.52115,70.1,2.0,Adult,Scotland,NR16876714,NR168671,NR1667,NR16,NR
4335,Phocoena phocoena,Common Porpoise,2009-08-13,13,8,2009,NB8309516347,58.08289,-5.680749,70.1,3.0,Adult,Scotland,NB83091634,NB830163,NB8316,NB81,NB
12918,Phocoena phocoena,Common Porpoise,2019-08-18,18,8,2019,NM5823192096,56.95671463,-5.978049755,90.0,1.0,Adult,Scotland,NM58239209,NM582920,NM5892,NM59,NM
1777,Phocoena phocoena,Common Porpoise,2006-08-21,21,8,2006,NM1589550439,56.55968,-6.625767,70.1,1.0,Adult,Scotland,NM15895043,NM158504,NM1550,NM15,NM
6247,Cetorhinus maximus,Basking Shark,2012-08-08,8,8,2012,NL5670678347,56.76972,-7.621533,70.1,1.0,Adult,Scotland,NL56707834,NL567783,NL5678,NL57,NL
8998,Phocoena phocoena,Common Porpoise,2015-08-13,13,8,2015,NM2672532931,56.4092865,-6.431750298,70.1,2.0,Adult,Scotland,NM26723293,NM267329,NM2632,NM23,NM
3359,Phocoena phocoena,Common Porpoise,2008-08-08,8,8,2008,NG7348911823,57.14127,-5.745517,70.1,3.0,Adult,Scotland,NG73481182,NG734118,NG7311,NG71,NG
10200,Phocoena phocoena,Common Porpoise,2016-08-06,6,8,2016,NM6555960117,56.67385,-5.828467,70.1,1.0,Adult,Scotland,NM65556011,NM655601,NM6560,NM66,NM
9466,Delphinus delphis,Common Dolphin,2016-08-31,31,8,2016,NH0640698351,57.93232,-5.271367,70.1,25.0,Adult,Scotland,NH06409835,NH064983,NH0698,NH09,NH
12946,Phocoena phocoena,Common Porpoise,2019-08-25,25,8,2019,NM4424373097,56.77898026,-6.188333034,50.0,1.0,Adult,Scotland,NM44247309,NM442730,NM4473,NM47,NM
8092,Halichoerus grypus,Grey Seal,2014-08-14,14,8,2014,NM7282402489,56.16077,-5.660133,70.1,1.0,Adult,Scotland,NM72820248,NM728024,NM7202,NM70,NM
8072,Phocoena phocoena,Common Porpoise,2014-08-12,12,8,2014,NM7706533666,56.442322,-5.61835,70.1,4.0,Adult,Scotland,NM77063366,NM770336,NM7733,NM73,NM
6415,Balaenoptera acutorostrata,Minke Whale,2012-08-24,24,8,2012,NG5280840105,57.38402,-6.114583,70.1,1.0,Adult,Scotland,NG52804010,NG528401,NG5240,NG54,NG
14026,Halichoerus grypus,Grey Seal,2021-08-02,2,8,2021,NL6429682619,56.81345,-7.50355,100.0,1.0,Adult,Scotland,NL64298261,NL642826,NL6482,NL68,NL
10018,Phocoena phocoena,Common Porpoise,2016-08-19,19,8,2016,NL9588274857,56.7657,-6.978983,70.1,2.0,Adult,Scotland,NL95887485,NL958748,NL9574,NL97,NL
2498,Phocoena phocoena,Common Porpoise,2007-08-11,11,8,2007,NG6137761583,57.58105,-5.9934,70.1,5.0,Adult,Scotland,NG61376158,NG613615,NG6161,NG66,NG
9415,Delphinus delphis,Common Dolphin,2016-08-23,23,8,2016,NF9671661213,57.539,-7.070267,70.1,2.0,Adult,Scotland,NF96716121,NF967612,NF9661,NF96,NF
5143,Cetorhinus maximus,Basking Shark,2010-08-28,28,8,2010,NM1312445562,56.51433,-6.665317,70.1,1.0,Adult,Scotland,NM13124556,NM131455,NM1345,NM14,NM
9033,Balaenoptera acutorostrata,Minke Whale,2015-08-14,14,8,2015,NM4797259427,56.65851974,-6.114050388,70.1,2.0,Adult|Juvenile,Scotland,NM47975942,NM479594,NM4759,NM45,NM
9083,Phocoena phocoena,Common Porpoise,2015-08-26,26,8,2015,NM3286685035,56.87953186,-6.386483669,70.1,1.0,Adult,Scotland,NM32868503,NM328850,NM3285,NM38,NM
6298,Phocoena phocoena,Common Porpoise,2012-08-09,9,8,2012,NL7412621332,56.2722,-7.26635,70.1,2.0,Adult,Scotland,NL74122133,NL741213,NL7421,NL72,NL
1773,Phocoena phocoena,Common Porpoise,2006-08-21,21,8,2006,NM1947052792,56.5829,-6.570333,70.1,3.0,Adult,Scotland,NM19475279,NM194527,NM1952,NM15,NM
9047,Phocoena phocoena,Common Porpoise,2015-08-20,20,8,2015,NG8156410771,57.13574982,-5.611433029,70.1,2.0,Adult,Scotland,NG81561077,NG815107,NG8110,NG81,NG
8915,Halichoerus grypus,Grey Seal,2015-08-06,6,8,2015,NF8237226574,57.21933746,-7.264150143,70.1,1.0,Adult,Scotland,NF82372657,NF823265,NF8226,NF82,NF
6341,Phoca vitulina,Harbour Seal,2012-08-11,11,8,2012,NM3479843352,56.50724,-6.311883,70.1,1.0,Adult,Scotland,NM34794335,NM347433,NM3443,NM34,NM
14031,Delphinus delphis,Common Dolphin,2021-08-02,2,8,2021,NL7537953977,56.5651,-7.286667,1800.0,1.0,Adult,Scotland,NL75375397,NL753539,NL7553,NL75,NL
2550,Phocoena phocoena,Common Porpoise,2007-08-17,17,8,2007,NR6422456447,55.74382,-5.758049,70.1,2.0,Adult,Scotland,NR64225644,NR642564,NR6456,NR65,NR
9783,Halichoerus grypus,Grey Seal,2016-08-20,20,8,2016,NF6028362998,57.5291,-7.678417,70.1,4.0,Adult,Scotland,NF60286299,NF602629,NF6062,NF66,NF
3443,Phocoena phocoena,Common Porpoise,2008-08-16,16,8,2008,NM5975298978,57.01918,-5.959667,70.1,2.0,Adult,Scotland,NM59759897,NM597989,NM5998,NM59,NM
13324,Cetorhinus maximus,Basking Shark,2020-08-10,10,8,2020,NG2230400580,57.01253128,-6.576300144,1000.0,1.0,Adult,Scotland,NG22300058,NG223005,NG2200,NG20,NG
1106,Phocoena phocoena,Common Porpoise,2005-08-30,30,8,2005,NG2065806659,57.06597,-6.610051,70.1,1.0,Adult,Scotland,NG20650665,NG206066,NG2006,NG20,NG
5148,Cetorhinus maximus,Basking Shark,2010-08-28,28,8,2010,NM1451446416,56.52282,-6.64375,70.1,1.0,Adult,Scotland,NM14514641,NM145464,NM1446,NM14,NM
992,Phocoena phocoena,Common Porpoise,2005-08-09,9,8,2005,NR5438739076,55.58322,-5.898833,70.1,1.0,Adult,Scotland,NR54383907,NR543390,NR5439,NR53,NR
13430,Phoca vitulina,Harbour Seal,2020-08-11,11,8,2020,NL9922136502,56.42455292,-6.879999638,200.0,1.0,Adult,Scotland,NL99223650,NL992365,NL9936,NL93,NL
12869,Balaenoptera acutorostrata,Minke Whale,2019-08-08,8,8,2019,NR6074198707,56.12096405,-5.850850582,250.0,1.0,Adult,Scotland,NR60749870,NR607987,NR6098,NR69,NR
2596,Phocoena phocoena,Common Porpoise,2007-08-23,23,8,2007,NM1547248261,56.53992,-6.63025,70.1,1.0,Adult,Scotland,NM15474826,NM154482,NM1548,NM14,NM
12179,Delphinus delphis,Common Dolphin,2018-08-20,20,8,2018,NL9453691493,56.91369629,-7.020849704,800.0,1.0,Adult,Scotland,NL94539149,NL945914,NL9491,NL99,NL
5011,Halichoerus grypus,Grey Seal,2010-08-11,11,8,2010,NM7519829922,56.40787,-5.64535,70.1,1.0,Adult,Scotland,NM75192992,NM751299,NM7529,NM72,NM
1121,Phocoena phocoena,Common Porpoise,2005-08-31,31,8,2005,NG1260655002,57.49377,-6.798483,70.1,4.0,Adult,Scotland,NG12605500,NG126550,NG1255,NG15,NG
4365,Phocoena phocoena,Common Porpoise,2009-08-20,20,8,2009,NM7399437424,56.47455,-5.6713,70.1,2.0,Adult,Scotland,NM73993742,NM739374,NM7337,NM73,NM
3459,Phocoena phocoena,Common Porpoise,2008-08-19,19,8,2008,NM5396354083,56.61382,-6.011484,70.1,1.0,Adult,Scotland,NM53965408,NM539540,NM5354,NM55,NM
3386,Balaenoptera acutorostrata,Minke Whale,2008-08-12,12,8,2008,NG6540771907,57.67567,-5.936166,70.1,1.0,Adult,Scotland,NG65407190,NG654719,NG6571,NG67,NG
14077,Halichoerus grypus,Grey Seal,2021-08-22,22,8,2021,NA4656909932,57.93792,-7.975183,190.0,1.0,Adult,Scotland,NA46560993,NA465099,NA4609,NA40,NA
3424,Phoca vitulina,Harbour Seal,2008-08-15,15,8,2008,NG5659631985,57.3133,-6.043716,70.1,1.0,Adult,Scotland,NG56593198,NG565319,NG5631,NG53,NG
3444,Halichoerus grypus,Grey Seal,2008-08-16,16,8,2008,NM5943688457,56.92473,-5.954833,70.1,1.0,Adult,Scotland,NM59438845,NM594884,NM5988,NM58,NM
1805,Phocoena phocoena,Common Porpoise,2006-08-29,29,8,2006,NR7280599162,56.13093,-5.6576,70.1,2.0,Adult,Scotland,NR72809916,NR728991,NR7299,NR79,NR
7004,Balaenoptera acutorostrata,Minke Whale,2013-08-22,22,8,2013,NM6399612255,56.244034,-5.810649,70.1,1.0,Juvenile,Scotland,NM63991225,NM639122,NM6312,NM61,NM
274,Balaenoptera acutorostrata,Minke Whale,2003-08-10,10,8,2003,NR1764971209,55.85115,-6.513033,70.1,1.0,Juvenile,Scotland,NR17647120,NR176712,NR1771,NR17,NR
14042,Phocoena phocoena,Common Porpoise,2021-08-04,4,8,2021,NM6843842571,56.518,-5.765883,50.0,1.0,Adult,Scotland,NM68434257,NM684425,NM6842,NM64,NM
